FACILITY_ID,LOOP_ID,EQUIPMENT_ID,CML_ID,INSPECTION_ID,STRATEGY_ID,DAMAGE_MECHANISM_ID,INSPECTION_STATUS,REMEDIATION_STATUS,INSPECTION_DATE,INSPECTION_REPORT_NUMBER,CML_TYPE,SCOPE_COMMENTS,PRELIMINARY_RECOMMENDATIONS,INSPECTION_SCOPE,WORK_ORDER,INSPECTOR_NAME,INPECTION_COMPANY,PHOTO,INSPECTION_COMMENTS,ERROR_CODE,COLOUR_CODE,RESPONSIBLE_SYSTEM,CORROSION_LEVEL,COMPLIANCE,SAMPLE_VALUE,NOMINAL_WALL_THICKNESS_MM,MANUAL_MIN_RWT,MIN_REMAINING_WALL_THICKNESS_MM,WALL_LOSS_MM,SERVICE_YEARS,CORROSION_RATE_SHORT_TERM_MM_YR,CORROSION_RATE_LONG_TERM_MM_YR,OPERATING_TEMPERATURE,COATING_CONDITION,INSULATION_CONDITION,INSULATION_TYPE,HEAT_TRACING,EXTERNAL_ENVIRONMENT,CUI_VALUE,PSV_ASSOC_EQUIP_HAZ_D_OR_E,PSV_CAN_OVER_PRESSURE,PSV_DESIGN_CASE,PSV_EQUIP_FAIL_REPORT_INCIDENT,PSV_COF,PSV_FAIL_TO_DANGER,PSV_NEW_APP_TYPE_SERVICE,PSV_FAIL_NOT_TO_DANGER,PSV_FAIL_LAST_THREE,PSV_POF,PSV_MAY_FAIL_IF_INTERVAL_INCREASED,PSV_INTVL_CHANGE_ALLOW,APPLIED_PSV_INSPECTION_INTERVAL,APPLIED_PSV_INSPECTION_INTERVAL_COMMENTS,GRID_MIN_RWT,AVERAGE_WT,COUNT_10_PERCENT_LOSS,COUNT_20_PERCENT_LOSS,COUNT_30_PERCENT_LOSS,COUNT_40_PERCENT_LOSS,COUNT_50_PERCENT_LOSS,COUNT_60_PERCENT_LOSS,COUNT_70_PERCENT_LOSS,COUNT_80_PERCENT_LOSS,COUNT_90_PERCENT_LOSS,COUNT_100_PERCENT_LOSS
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2069,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2070,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2071,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2072,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2073,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,8,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2074,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,9,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2075,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,10,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2076,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,11,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2077,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,12,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2078,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,13,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2079,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43014-01C02,14,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2080,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2120,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2121,NULL,04001,pink,NULL,NULL,NULL,NULL,6.4,6.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,8,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2122,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,9,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2123,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,10,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2124,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,11,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2125,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,12,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2126,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,13,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2127,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FL-01,250-FL-43170-01C02,14,1,Internal,"Internal Wall Loss",P,NULL,2009-04-10,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2128,"Cross Checked",04001,pink,NULL,NULL,NULL,NULL,6.4,6.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-MA-OC-03,250-OC-33812-1LC,1,1,Internal,"Internal Wall Loss",A,NULL,2017-09-30,"DO 369-17 UTM-001 Rev. 1","Piping Thickness",NULL,NO,NULL,P197581,"D. Collins",DITS,3342,"Minor Coating Damage",11001,white,"Marine - Piping",NULL,NULL,NULL,12.7,12.2,12.2,0.5,4.74795,0.105309,0.105309,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-MA-OC-03,250-OC-33864-1LC,1,1,Internal,"Internal Wall Loss",A,NULL,2017-09-30,"DO 369-17 UTM-001 Rev. 1","Piping Thickness",NULL,NO,NULL,P197581,"D. Collins",DITS,3347,"Minor Coating Damage",11001,white,"Marine - Piping",NULL,NULL,NULL,12.7,12.4,12.4,0.3,4.74795,0.0631853,0.0631853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-MA-OC-03,250-OC-33864-1LC,2,1,Internal,"Internal Wall Loss",A,NULL,2017-09-30,"DO 369-17 UTM-001 Rev. 1","Piping Thickness",NULL,NO,NULL,P197581,"D. Collins",DITS,3348,"Minor Coating Damage. 100mm Strip Central Outer Radius - 8.7-9.6mm Full Length",11001,white,"Marine - Piping",NULL,NULL,NULL,12.7,8.7,8.7,4,4.74795,0.84247,0.84247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-MA-OC-03,250-OC-33869-XXX,1,1,Internal,"Internal Wall Loss",A,NULL,2017-09-30,"DO 369-17 UTM-001 Rev. 1","Piping Thickness",NULL,NO,NULL,P197581,"D. Collins",DITS,3338,"Minor Coating Damage",11001,white,"Marine - Piping",NULL,NULL,NULL,12.7,12.2,12.2,0.5,4.74795,0.105309,0.105309,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-MA-OC-03,250-OC-33869-XXX,2,1,Internal,"Internal Wall Loss",A,NULL,2017-09-30,"DO 369-17 UTM-001 Rev. 1","Piping Thickness",NULL,NO,NULL,P197581,"D. Collins",DITS,3337,"Minor Coating Damage",11001,white,"Marine - Piping",NULL,NULL,NULL,12.7,7.6,7.6,5.1,4.74795,1.07415,1.07415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-MA-OC-03,250-OC-33869-XXX,3,1,Internal,"Internal Wall Loss",A,NULL,2017-09-30,"DO 369-17 UTM-001 Rev. 1","Piping Thickness",NULL,NO,NULL,P197581,"D. Collins",DITS,3339,"Minor Coating Damage",11001,white,"Marine - Piping",NULL,NULL,NULL,12.7,7.2,7.2,5.5,4.74795,1.1584,1.1584,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-MA-OC-03,250-OC-33874-XXX,1,1,Internal,"Internal Wall Loss",A,NULL,2017-09-30,"DO 369-17 UTM-001 Rev. 1","Piping Thickness",NULL,NO,NULL,P197581,"D. Collins",DITS,3335,"Moderate Coating Damage",11001,white,"Marine - Piping",NULL,NULL,NULL,12.7,12.2,12.2,0.5,4.74795,0.105309,0.105309,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-MA-OC-03,250-OC-33909-XXX,1,1,Internal,"Internal Wall Loss",A,NULL,2018-06-19,"DO 369-17 UTM-043 Rev 3","Piping Thickness",NULL,NULL,NULL,NULL,"C.Tennant, J.Marris, F.Ezias",DITS,3401,NULL,11001,white,"Marine - Piping",NULL,NULL,NULL,12.7,12.2,12.2,0.5,5.46575,0.0914787,0.0914787,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,369,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,9.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,16.225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,371,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,16.125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,372,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,9.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,373,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,12.6333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,374,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,10.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,375,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,19.025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,376,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,9.275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,9,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,377,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,10,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,378,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,8.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,11,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,379,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,8.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,12,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,9.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-01,250-PG-20036-01C03-P,13,1,Internal,"Internal Wall Loss",P,NULL,2008-12-06,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,381,NULL,04001,pink,NULL,NULL,NULL,NULL,9.3,9.425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
